CRN,Course Subject,Course Number,Course Title,Course Section,Average Grade
55579,BADM,584,Global Marketing,A,3.76
46214,BADM,589,Project Management,ADV,3.59
57154,BADM,589,Project Management,GRD,3.55
60634,BADM,589,Project Management,P1,N/A
60643,BADM,589,Project Management,P2,3.36
31477,BADM,590,Frontiers in Technology,ADF,N/A
31460,BADM,590,Oral Communication for Bus,ADO,N/A
47816,BADM,590,Predictive Data Analytics,AN,3.78
43945,BADM,590,Bus Data to Journal Articles,BD,N/A
51008,BADM,590,Business Process Improvement,BPI,N/A
46485,BADM,590,Corporate Development,CD,N/A
57299,BADM,590,Technology Practicum,GRT,3.73
57696,BADM,590,Economics of International Bus,IB2,N/A
50061,BADM,590,IT Consulting Project Mgmt,IT,N/A
50843,BADM,590,Social Media Strategy,IT2,3.79
43695,BADM,590,From Inspiration to Output,J,N/A
54986,BADM,590,The Economics of Organizations,MSA,3.49
49293,BADM,590,EnterpriseIT & Dig Strat Mgmt,MT5,N/A
44256,BADM,590,Entrepreneurship&Globalization,MT6,N/A
43946,BADM,590,Operations Strategy,OM,N/A
51352,BADM,590,Power & Leadership in Orgs.,PLO,N/A
46201,BADM,590,Managing Prof Service Firms,PS,3.73
31474,BADM,590,Supply Chain Analytics,SCA,N/A
50079,BADM,590,Strategic Sourcing,STS,N/A
47490,BADM,590,Fostering Creative Thinking,X,3.53
47491,BADM,590,Strategic Human Capital,X1,3.81
47624,BADM,590,Int'l Consulting Project:China,X4,N/A
52992,BADM,590,Global Strategy,X8,3.57
29635,BADM,593,Research in Special Fields,MTX,N/A
62538,BADM,593,Research in Special Fields,PMB,3.54
57220,BASQ,401,Beginners' Basque,F,N/A
61651,BCS,102,1stYrBosnianCroatianSerbianII,A,N/A
61657,BCS,302,3rdYrBosnianCroatianSerbianII,A,N/A
61722,BIOC,445,Current Topics in Biochemistry,A,3.89
38713,BIOC,446,Physical Biochemistry,AL1,3.36
31676,BIOC,455,Technqs Biochem & Biotech,AL1,3.15
46396,BIOE,202,Cell & Tissue Engineering Lab,AL1,3.05
60964,BIOE,205,Signals & Systems in Bioengrg,LEC,3.08
63406,BIOE,298,Analytical Tools for BIOE,MFI,3.4
51652,BIOE,302,Modeling Human Physiology,A,3.58
59647,BIOE,303,Quantitative Physiology Lab,AL1,3.73
60965,BIOE,310,Comp Tools Bio Data,LEC,3.34
60966,BIOE,360,Transport & Flow in Bioengrg,LEC,3.73
33725,BIOE,414,Biomedical Instrumentation,B,3.35
33736,BIOE,415,Biomedical Instrumentation Lab,AL1,3.67
58438,BIOE,436,Senior Design II,SD2,3.96
64046,BIOE,479,Cancer Nanotechnology,AL1,N/A
60235,BIOE,498,Imaging & Therapeutic Agents,DP,N/A
60231,BIOE,498,Stem Cell Bioengineering,GU,3.74
60233,BIOE,498,Systems Bioengineering,PII,N/A
62349,BIOE,498,Experimental Genetic Eng.,PPP,N/A
49397,BIOE,507,Advanced Bioinstrumentation,A,N/A
63435,BIOE,572,Biological Measurement II,A,N/A
63437,BIOE,574,Bioinstrument Innovation,A,N/A
64638,BIOE,598,Special Topics,AMS,N/A
60236,BIOE,598,Imaging & Therapeutic Agents,DP,N/A
60232,BIOE,598,Stem Cell Bioengineering,GU,N/A
31486,BTW,250,Principles Bus Comm,A,N/A
31496,BTW,250,Principles Bus Comm,AAP,N/A
31488,BTW,250,Principles Bus Comm,B1,N/A
51858,BTW,250,Principles Bus Comm,B3,3.28
31494,BTW,250,Principles Bus Comm,C1,N/A
31492,BTW,250,Principles Bus Comm,C2,N/A
31515,BTW,250,Principles Bus Comm,C3,3.24
31498,BTW,250,Principles Bus Comm,D1,3.2
31537,BTW,250,Principles Bus Comm,D2,3.18
31509,BTW,250,Principles Bus Comm,E1,3.42
46085,BTW,250,Principles Bus Comm,E2,3.7
31513,BTW,250,Principles Bus Comm,F1,N/A
31499,BTW,250,Principles Bus Comm,F2,N/A
31519,BTW,250,Principles Bus Comm,G1,3.43
31511,BTW,250,Principles Bus Comm,G2,3.97
31520,BTW,250,Principles Bus Comm,L1,N/A
31523,BTW,250,Principles Bus Comm,M1,3.31
31525,BTW,250,Principles Bus Comm,M2,3.39
51860,BTW,250,Principles Bus Comm,M3,3.71
31534,BTW,250,Principles Bus Comm,M4,3.17
31526,BTW,250,Principles Bus Comm,P1,3.45
51862,BTW,250,Principles Bus Comm,P3,3.76
31490,BTW,250,Principles Bus Comm,P4,3.5
31530,BTW,250,Principles Bus Comm,Q1,3.19
31532,BTW,250,Principles Bus Comm,Q2,N/A
51859,BTW,250,Principles Bus Comm,Q3,3.64
31535,BTW,250,Principles Bus Comm,S1,3.68
46086,BTW,250,Principles Bus Comm,S2,N/A
31517,BTW,250,Principles Bus Comm,S3,3.83
31485,BTW,250,Principles Bus Comm,T1,N/A
51861,BTW,250,Principles Bus Comm,T2,3.78
44318,BTW,250,Principles Bus Comm,T3,N/A
31507,BTW,250,Principles Bus Comm,T4,3.55
31501,BTW,250,Principles Bus Comm,X1,3.49
46082,BTW,250,Principles Bus Comm,X2,3.62
31528,BTW,250,Principles Bus Comm,X3,N/A
31542,BTW,261,Principles Tech Comm,C,3.71
31541,BTW,261,Principles Tech Comm,M,3.88
31553,BTW,261,Principles Tech Comm,S,3.75
31540,BTW,261,Principles Tech Comm,X,3.57
31555,BTW,263,Science Writing for the Public,B,N/A
40320,BTW,263,Writing Effectively,BE,N/A
40319,BTW,263,Social Media & Activism,P2,N/A
31557,BTW,271,Persuasive Writing,E,3.45
58108,BUS,199,Argentina EWOB Program,AR,N/A
54568,BUS,199,Career Exploration,C,3.96
49753,BUS,199,Business Dynamic,JD,N/A
59166,BUS,199,Peru Business Dynamics,PR,N/A
56786,BUS,301,Principles Prof Responsibility,CB,3.91
53378,CATL,402,Studies in Catalan Literature,I,N/A
57846,CB,516,Reprod & Dev Toxicology,1,N/A
54863,CB,596,Interdisciplinary Tox Sem,A,N/A
31707,CEE,201,Systems Engrg & Economics,NP,3.32
31708,CEE,202,Engineering Risk & Uncertainty,E,3.23
36261,CEE,300,Behavior of Materials,AE1,3.2
31699,CEE,310,Transportation Engineering,D,3.02
31698,CEE,320,Construction Engineering,LM,3.31
31700,CEE,330,Environmental Engineering,PQ,3.58
31701,CEE,350,Water Resources Engineering,F,3.55
31702,CEE,360,Structural Engineering,B,3.27
31705,CEE,380,Geotechnical Engineering,B,2.89
60842,CEE,410,Railway Signaling & Control,ONL,N/A
51457,CEE,410,Railway Signaling & Control,RO3,N/A
57664,CEE,411,RR Project Design & Constr,ONL,N/A
56997,CEE,411,RR Project Design & Constr,RR3,3.41
63895,CEE,412,High-Speed Rail Engineering,HS3,3.88
64159,CEE,412,High-Speed Rail Engineering,ONL,N/A
60850,CEE,415,Geometric Design of Roads,ONL,N/A
31716,CEE,415,Geometric Design of Roads,TW,3.17
64160,CEE,418,Public Transportation Systems,ONL,N/A
63803,CEE,418,Public Transportation Systems,PT3,3.39
39554,CEE,420,Construction Productivity,3,3.6
57665,CEE,420,Construction Productivity,ONL,N/A
61982,CEE,422,Construction Cost Analysis,3,3.4
62438,CEE,424,Sustainable Const Methods,ONL,N/A
61988,CEE,424,Sustainable Const Methods,SCM,3.46
31720,CEE,437,Water Quality Engineering,F,3.55
63664,CEE,438,Science & Environmental Policy,G,3.58
31718,CEE,440,Fate Cleanup Environ Pollutant,NP,3.5
31723,CEE,444,"Env Eng Principles, Biological",LM,3.21
31717,CEE,449,Environmental Engineering Lab,RAM,3.4
31727,CEE,452,Hydraulic Analysis and Design,C,3.51
44664,CEE,453,Urban Hydrology and Hydraulics,ONL,N/A
31728,CEE,453,Urban Hydrology and Hydraulics,TW,3.19
31703,CEE,460,Steel Structures I,LM,3.03
31704,CEE,461,Reinforced Concrete I,NP,3.11
62000,CEE,462,Steel Structures II,3,3.54
62439,CEE,462,Steel Structures II,ONL,N/A
31731,CEE,465,Design of Structural Systems,TW3,3.35
31732,CEE,468,Prestressed Concrete,LM3,3.65
60847,CEE,470,Structural Analysis,ONL,N/A
31729,CEE,470,Structural Analysis,RS,3.07
31706,CEE,480,Foundation Engineering,TW,3.07
31736,CEE,483,Soil Mechanics and Behavior,AL1,N/A
31737,CEE,484,Applied Soil Mechanics,F,3.25
31740,CEE,491,Decision and Risk Analysis,D3,3.52
57668,CEE,491,Decision and Risk Analysis,ONL,N/A
57285,CEE,498,Special Topics,SIS,3.88
53026,CEE,502,Advanced Cement Chemistry,B,N/A
57033,CEE,504,Infrastructure NDE Methods,B,N/A
40409,CEE,515,Traffic Flow Theory,C,N/A
64156,CEE,515,Traffic Flow Theory,ONL,N/A
31745,CEE,535,Environmental Systems II,RS,N/A
31746,CEE,538,Water Quality Control Proc II,C,N/A
58729,CEE,545,Aerosol Sampling and Analysis,RS,N/A
31747,CEE,546,Air Quality Control,C,N/A
58731,CEE,553,River Morphodynamics,G,N/A
46472,CEE,555,Mixing in Environmental Flows,J,N/A
39559,CEE,557,Groundwater Modeling,D,N/A
31749,CEE,570,Finite Element Methods,D,3.33
60854,CEE,570,Finite Element Methods,ONL,N/A
46693,CEE,572,Earthquake Engineering,NP,N/A
57670,CEE,572,Earthquake Engineering,ONL,N/A
51043,CEE,573,Structural Dynamics II,A,N/A
39560,CEE,574,Probabilistic Loads and Design,RS,N/A
31751,CEE,580,Excavation and Support Systems,RS,3.33
